"x";"y";"zTopo";"from_SecondarySeal";"to_SecondarySeal";"thickness_SecondarySeal";"from_SecondaryReservoir";"to_SecondaryReservoir";"thickness_SecondaryReservoir";"from_Seal";"to_Seal";"thickness_Seal";"from_Reservoir";"to_Reservoir";"thickness_Reservoir";"from_NonReservoirDeep";"to_NonReservoirDeep";"thickness_NonReservoirDeep";
780;180;-1;-1;-279.396;278.396;-279.396;-351.178;71.7812;-351.178;-998.123;646.945;-998.123;-1193.05;194.931;-1193.05;-2000;806.946;
820;180;-1;-1;-302.454;301.454;-302.454;-372.862;70.408;-372.862;-1013.96;641.094;-1013.96;-1216.24;202.283;-1216.24;-2000;783.762;
860;180;-1;-1;-323.821;322.821;-323.821;-392.654;68.8326;-392.654;-1025.52;632.871;-1025.52;-1241.55;216.022;-1241.55;-2000;758.454;
900;180;-1;-1;-343.581;342.581;-343.581;-410.716;67.1353;-410.716;-1023.69;612.977;-1023.69;-1267.28;243.592;-1267.28;-2000;732.716;
940;180;-1;-1;-361.887;360.887;-361.887;-427.3;65.413;-427.3;-1029.45;602.151;-1029.45;-1291.69;262.236;-1291.69;-2000;708.313;
980;180;-1;-1;-378.95;377.95;-378.95;-442.696;63.7456;-442.696;-1038.33;595.636;-1038.33;-1313.25;274.917;-1313.25;-2000;686.752;
1020;180;-1;-1;-395.003;394.003;-395.003;-457.212;62.2092;-457.212;-1056.32;599.107;-1056.32;-1331.06;274.739;-1331.06;-2000;668.942;
1060;180;-1;-1;-410.284;409.284;-410.284;-471.151;60.8678;-471.151;-1074.97;603.815;-1074.97;-1345.27;270.306;-1345.27;-2000;654.728;
1100;180;-1;-1;-425.019;424.019;-425.019;-484.784;59.7656;-484.784;-1087.44;602.654;-1087.44;-1356.66;269.225;-1356.66;-2000;643.337;
1140;180;-1;-1;-439.405;438.405;-439.405;-498.329;58.9248;-498.329;-1096.4;598.074;-1096.4;-1365.96;269.56;-1365.96;-2000;634.036;
1180;180;-1;-1;-453.597;452.597;-453.597;-511.961;58.3634;-511.961;-1104.26;592.299;-1104.26;-1373.73;269.466;-1373.73;-2000;626.275;
1220;180;-1;-1;-467.714;466.714;-467.714;-525.752;58.0381;-525.752;-1111.8;586.046;-1111.8;-1380.34;268.547;-1380.34;-2000;619.655;
1260;180;-1;-1;-481.793;480.793;-481.793;-539.78;57.9869;-539.78;-1119.46;579.684;-1119.46;-1386.1;266.64;-1386.1;-2000;613.895;
1300;180;-1;-1;-495.867;494.867;-495.867;-554.009;58.1416;-554.009;-1127.16;573.149;-1127.16;-1391.2;264.038;-1391.2;-2000;608.804;
1340;180;-1;-1;-509.865;508.865;-509.865;-568.32;58.4542;-568.32;-1134.85;566.533;-1134.85;-1395.73;260.873;-1395.73;-2000;604.274;
1380;180;-1;-1;-523.683;522.683;-523.683;-582.692;59.0093;-582.692;-1142.28;559.592;-1142.28;-1399.72;257.441;-1399.72;-2000;600.275;
1420;180;-1;-1;-537.178;536.178;-537.178;-596.819;59.6411;-596.819;-1149.24;552.416;-1149.24;-1403.12;253.887;-1403.12;-2000;596.878;
1460;180;-1;-1;-550.165;549.165;-550.165;-610.452;60.2872;-610.452;-1155.47;545.014;-1155.47;-1405.91;250.445;-1405.91;-2000;594.09;
1500;180;-1;-1;-562.425;561.425;-562.425;-623.355;60.9293;-623.355;-1160.72;537.367;-1160.72;-1407.85;247.128;-1407.85;-2000;592.151;
1540;180;-1;-1;-573.713;572.713;-573.713;-635.221;61.5086;-635.221;-1164.74;529.517;-1164.74;-1408.77;244.032;-1408.77;-2000;591.23;
1580;180;-1;-1;-583.767;582.767;-583.767;-645.753;61.9854;-645.753;-1167.25;521.496;-1167.25;-1408.45;241.197;-1408.45;-2000;591.554;
1620;180;-1;-1;-592.345;591.345;-592.345;-654.657;62.3127;-654.657;-1168;513.338;-1168;-1406.59;238.591;-1406.59;-2000;593.414;
1660;180;-1;-1;-599.145;598.145;-599.145;-661.667;62.5213;-661.667;-1166.72;505.055;-1166.72;-1403.02;236.301;-1403.02;-2000;596.977;
1700;180;-1;-1;-603.993;602.993;-603.993;-666.549;62.556;-666.549;-1163.2;496.648;-1163.2;-1397.43;234.228;-1397.43;-2000;602.575;
1740;180;-1;-1;-606.69;605.69;-606.69;-669.12;62.43;-669.12;-1157.22;488.1;-1157.22;-1389.53;232.31;-1389.53;-2000;610.47;
1780;180;-1;-1;-607.096;606.096;-607.096;-669.25;62.1542;-669.25;-1148.62;479.374;-1148.62;-1379.13;230.503;-1379.13;-2000;620.873;
1820;180;-1;-1;-605.13;604.13;-605.13;-666.872;61.7423;-666.872;-1137.31;470.44;-1137.31;-1366.02;228.706;-1366.02;-2000;633.982;
1860;180;-1;-1;-600.77;599.77;-600.77;-661.982;61.2112;-661.982;-1123.23;461.252;-1123.23;-1350.06;226.826;-1350.06;-2000;649.94;
1900;180;-1;-1;-594.06;593.06;-594.06;-654.634;60.5737;-654.634;-1106.41;451.778;-1106.41;-1331.17;224.761;-1331.17;-2000;668.827;
1940;180;-1;-1;-585.083;584.083;-585.083;-644.94;59.8566;-644.94;-1087.07;442.133;-1087.07;-1309.36;222.284;-1309.36;-2000;690.644;
1980;180;-1;-1;-573.959;572.959;-573.959;-633.056;59.0971;-633.056;-1065.5;432.442;-1065.5;-1284.69;219.192;-1284.69;-2000;715.31;
20;140;-1;-1;-1;0;-1;-1;0;-1;-339.62;338.62;-339.62;-607.231;267.61;-607.231;-2000;1392.77;
60;140;-1;-1;-1;0;-1;-1;0;-1;-368.256;367.256;-368.256;-640.66;272.404;-640.66;-2000;1359.34;
100;140;-1;-1;-1;0;-1;-1;0;-1;-399.227;398.227;-399.227;-675.957;276.73;-675.957;-2000;1324.04;
140;140;-1;-1;-1;0;-1;-1;0;-1;-432.469;431.469;-432.469;-712.779;280.309;-712.779;-2000;1287.22;
180;140;-1;-1;-1;0;-1;-1;0;-1;-467.875;466.875;-467.875;-750.698;282.823;-750.698;-2000;1249.3;
220;140;-1;-1;-1;0;-1;-1;0;-1;-505.268;504.268;-505.268;-789.225;283.958;-789.225;-2000;1210.77;
260;140;-1;-1;-1;0;-1;-1;0;-1;-544.408;543.408;-544.408;-827.817;283.409;-827.817;-2000;1172.18;
300;140;-1;-1;-1;0;-1;-17.1163;16.1163;-17.1163;-584.996;567.88;-584.996;-865.984;280.988;-865.984;-2000;1134.02;
340;140;-1;-1;-1;0;-1;-45.6632;44.6632;-45.6632;-626.599;580.936;-626.599;-903.25;276.651;-903.25;-2000;1096.75;
380;140;-1;-1;-3.10115;2.10115;-3.10115;-75.1104;72.0092;-75.1104;-668.797;593.687;-668.797;-939.181;270.384;-939.181;-2000;1060.82;
420;140;-1;-1;-32.2273;31.2273;-32.2273;-105.225;72.9979;-105.225;-711.053;605.828;-711.053;-973.427;262.374;-973.427;-2000;1026.57;
460;140;-1;-1;-61.8547;60.8547;-61.8547;-135.735;73.8801;-135.735;-752.798;617.063;-752.798;-1005.73;252.927;-1005.73;-2000;994.275;
500;140;-1;-1;-91.7142;90.7142;-91.7142;-166.33;74.6156;-166.33;-793.446;627.116;-793.446;-1035.92;242.47;-1035.92;-2000;964.084;
540;140;-1;-1;-121.511;120.511;-121.511;-196.686;75.175;-196.686;-832.42;635.734;-832.42;-1063.98;231.556;-1063.98;-2000;936.024;
580;140;-1;-1;-150.933;149.933;-150.933;-226.423;75.49;-226.423;-869.227;642.804;-869.227;-1089.9;220.678;-1089.9;-2000;910.096;
620;140;-1;-1;-179.667;178.667;-179.667;-255.226;75.5586;-255.226;-903.426;648.2;-903.426;-1113.8;210.376;-1113.8;-2000;886.198;
660;140;-1;-1;-207.416;206.416;-207.416;-282.752;75.3357;-282.752;-934.634;651.883;-934.634;-1135.91;201.272;-1135.91;-2000;864.094;
